review,rating
"Saran : untuk rotasi layar pada video kalau bisa dijadikan putaran 360°, karena agak tidak nyaman dengan pengaturan yang sekarang🙏🏻🙏🏻🙏🏻",1
"Ruang guru hebat,ruang guru membantu ak untuk belajar terus sampai bisa,semoga",5
Guuysss buat kalian para pelajar yang butuh banget tambahan belajar aq recomended banget app ini serius pelayanannya enak lalu pembelajarannya bikin nyantel di kita trus nilai yg awalnya kurang memuaskan bisa dikit demi dikit naik😁😁,5
Kalo begini bisa ngerjain soal apapun,5
Bagus banget deh 😚😚,5
"Memudahkan saya untuk mempersiapkan diri menghadapi UTBK, materinya mudah di pahami dan semoga aku lulus di PTN impian jalur SBMPTN 😇",5
Jadi gampang belajarnya,5
Aplikasi yang sangat membantu sekali untuk belajar terutama untuk persiapan UTBK,5
"Keren ni apk. Makasi ruangguru, semoga makin maju👍🏻",5
Tadi ada aja deh gue kalo mau tidur jam berapa 😊😁😂,1
"Kebantu bgt sama ruangguru, jd klo ketinggalan pelajaran atau gk ngerti sama penjelasan guru di sekolah langsung belajar ruangguru dan langsung paham.belajar pun gak bosen soalnya ada peliharaan di rungguru.jd klo gak belajar peliharaan kita sekarat/mati wkwkwk😭.pokoknya makasih buat ruangguru💝",5
Aku suka kalau aku belajar,5
Cara menjelaskan materi sangat mudah dipahami dan dimengerti,5
"Seru daffa dan lulunya, dan bisa mengerjakan kuis matematika favorit saya",5
Apk nya sangat bagus,5
Gampang di pahami terimakasih,5
"Ruangguru layaknya guru les privat saya dalam mengejar nilai yang sejak lama saya idamkan.Dengan Ruangguru, materi pelajaran se-susah apapun akan berubah menjadi mudah. Terima kasih Ruangguru, Bimbelnya anak ambis.",5
KASI HARI LIBURR YANG PANJANGG WOIII BLOK,1
Bagus kok.ayo download tapi harus ada duit ya.,5
Bagus bisa dibuat belajar dan mudah dipahami,5
"Halangan dan kendala terbesar saat menggunakan ruangguru cuma satu, kenapa konsumsi jaringannya lelet banget?, Padahal main game, YouTube, nonton film, streaming, buka IG, tiktod, fb semuanya lancar bangettt pake triple T, tapi kenapa dengan ruangguru? Kenapa selalu muter dan loadingnya lama bangetttt, sampe sampe suka emosi sendiri",3
Ajg bgt pdhl mama sy sudah bayar berkali kali tapi dipaksa bayar lagi trs hadehh MATA DUITAN ajg lagian klo gini sy juga ga nambah pintar gblk 👎,1
Ruang guru memberikan pola pikir yang lebih baik,5
GG GAGUNA DAH DOWLOAD SIH TAPI YANG KU PAKE BUKAN RUANG GURU TAPI BRAINLY BRAINLY SELALU DI HATI,2
Ruang guru memberi saya juara1,5
Setelah selesaikan 1 kuis akhir (daffa lulu) videonya gak bisa diputar. Saat mengerjakan ulang malah ga keluar videonya :( pafahal udh sudah sudah ngerjain loh,3
"Belum donlot, kasih aja",5
"Tolong aplikasinya segera di perbaharui Ada bug saat pembahasan soal utbk, ""sebelum memulai video nya kamu kerjakan soalnya dulu ya"", Tapi soalnya tidak keluar.",1
STOP PROMOTE DI WA! GUA DAH LULUS!,1
Mantap Saya suka responnya dari tim ruang Guru Cepet banget dan mudah diterima 😎👍👍👍👍👍,5
Hallo ruang guru apakah kamu bisa mengerjakan soal matematika ku yang sangat sulit sekali kelas 5 🤨,5
Keren BANGET soal nya banyak permainan dari ruang guru dan sangat seru,5
Bermanfaat bangett harus downloud auto 100,5
Sangat membantu untuk belajar📚✏,5
Wahhh bagus banget aplikasi ini ayo buruan instal.,5
Bagussss baannngggeeett tapi lama banget naik levelnya,4
"Belajar melewati ruang guru sangat bermanfaat sekali serta dpt menambah banyak ilmu, dan dapat memahami lebih pelajaran"", serasa seperti mempunyai guru pribadi 😇",5
Terimakasih bisa di pakai 🥰,5
"Yey sekarang udh ada fitur drill soal UTBK, harusnya diadain pas smstr 1 sih ... Hmm tp kok soal² yg di Drill UTBK easy sih ... Klo bisa soal² dri TOBK masukin ke situ biar update ... Tra sistem ranking nya jgn pake jumlah xp, tapi berdasarkan nilai tertinggi ... Biar lebih ambis",4
Apk sampah bikin mikir mulu,1
Terima kasih ya ruang guru udah ngajarin gue,5
Nilai mtk ku mnjadi lebih baikk,5
semoga suksses sllu,5
Ini sangat sangat bagus fiturnya macam macam pokoknya bagus deh !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!.......apa liat liat kebawah udah dibilang bagus kok,5
Bagus bahus bagus,4
mantap jiwaa,5
Bagus sih kk tapi waktu aku mau mencari kode unik teman gak bisa lagi kk waktu saya update gimana ya kak,5
Aplikasinya bagus banget karena ada video pembelajaran nya juga jadi saya paham dengan materi yang diberikan oleh ruang guru.,5
Mmal000000 N mm,5
SUKAK. Udah gede gini tp gatau knp suka aja belajar dg cara diceritain plus banyak gambar2. SUKAK POKONYA,5
Ruangguru top markotop,5
Kak Nelly kamu baik hati dan juga pinter sehat selalu ya,5
"Aplikasi belajar nya bagus banget, video pembelajaran bagus, cepat paham dan tidak bikin bosan terutama fitur roboguru yang lengkap bisa membantu mengerjakan soal yang susah , Terima kasih Ruangguru😊😊",5
INI SANGAT LUAR BIASA👍👍👍👍,5
"Udah mepet utbk Mau belajar materi sejarah malah gabisa dibuka sama sekali, force close",1
"Apknya jelek banget!!, sekali langganan di paksa buat ngelanjutin bahkan, padahal udah protes ke admin lewat IG tetep aja ga di perhatikan. Gurunya sering lag, menguras kuota, terlalu banyak kegiatan, dari try out sampai hobi. Walaupun dah giat ikut di suruh lebih tekun. Kontak kontak Ruang Guru banyak yang ngelunjak. Ga usah download, ga bagus aplikasinya. Orang orang yang di sana juga pada toxic-toxic, malah nyari pacar, bukan belajar. Gurunya juga membosankan, bintang 1 !!!!!!!!!!!!!!!!!!!!!",1
Alhamdulilah aku belajar dan hasilnya aku wokset nya berhasil A+ terimakasih Ruangguru,5
Knp saya main game disuruh nonton vidio pelajar knp harus langganan di perbaiki tdk langganan gratis saja,5
"Astungkara setelah berlangganan ruang guru saya bisa belajar lebih mudah da dapat mengerti dan membuat saya merasa percaya diri terhadap diri saya sendiri, Terimakasih Ruangguru",5
Bagus banget 🥰,5
Aku udah 4 tahun udah bisa membaca dan menulis seru banget deh,5
Aku jadi bisa belajar,5
Bisa mendukung saya jadi naik peringkat👍👍👍,5
Kalo Koleb Jan Sama Kpop Mulu Ajg Pengguna Lu bukan cwe smua,3
Aplikasinya sangatttt bagus,5
Rungguru sangat bagus dan cara pbelajaran juga oke👍👍,5
Sangat berguna bagi anak,5
Bagus sekali pembelajarannya karena menggunakan animasi,5
"Cara belajarnya asik, aku jd lebih semangat belajar😆👍🏻",5
Aku suka aplikasi ini bisa belajar sambil bermain!👍👍👍👍aku ini penggemar berat ruangguru superapp belajar!,5
Aplikasinya nya bgus👍,5
Terimakasih yak gara2 aplikasi ini ujian saya jadi 100 saya sangat senang maksih ruang guru aku terus dukung mu,5
"Apk nya bagus, bagus banget malah. Tapi maaf ya, saya ga perpanjang lagi masa ruangguru nya karna mau les offline saja. Jadi saya bilang ga perpanjang lagi ke yg chat saya, ke yg menawarkan/memberitahu bahwa masa ruangguru sy udah mau habis. TAPI udah saya chat gitu, malah chat lg. Udah sy bilang ga. Akhirnya malah ganti org. Jd ada org lg yg chat hal yg sama. Dan itu jdnya malah nge-spam. Pdhl sy dah blng MAAF GA PERPANJANG LAGI YA KAk. JD KL DAH BLNG GA, Y JAN CHAT LG. Lebih dr 3x gini, tolong",5
"Keren, animasi nya bagus, enak buat belajar, belajar serasa main wkwk😽",5
"seneng bnget belajar sma ruang guru, jdi cepet faham dan penjelasannya gk berbelit 🤩",5
"Promosi berkedok tryout,anjay sekali",2
"Admin tidak merespon chat atas nama Kak Nony, bintang 1 untuk pelayanan",1
"suka diminta ngisi-ngisi ulasan, terus ga bisa keluar kalau kita ga ngisi ampe selese",1
Bayar tidak,1
"Tolong mi pad 5 dibuat kompatibel ya, didaftarkan di app nya",5
"Halo kak ,ruang guru itu sangat membantu ku saat belajar online penjelasan nya mudah dipahami ,seaslinya aku pengen langganan tapi buat beli paket data aja Alhamdulillah ,mau langganan bisa 1 hari seribu gak kak nanti kasih tau cara nya ya, terimakasih",4
C by exsfwC dd we hy gda gy w di r,2
"Wah klo gini aku bisa dapet nilai 100 klo gini caranyaa,makasihnya ruang guru apalagi aku mau kelas 5",5
Ruang guru Keren!!! Maa syaa allah Jadi lebih semangat belajarnya pokoknya keren & seru bangett belajar di ruang guru 😎😍😍😍😍,5
Lebih bagus brainly deck daripada ruang guru,1
Aplikasi ini berguna banget😁,5
Baru pertama nyoba app ini,3
"apk nya gak bagus,gak gampang paham yang di tv itu cuman boongan gak percaya gua sama apk ini",1
ini apk lumayan cuman eror tolong perbaiki,4
Bermanfaat 😚 tapi saya udh gapake Mohon jangan hubungi wa sy lg untuk langganan/yg lain,5
Bagus banget aplikasinya cman ngga tau tiba² aja akun aku hilang,5
"Belajar di ruang guru seruuu banget dan mudah di pahami. Saya pake hp adek, kalo hp sy sudah bener saya mau download ruang guru dan berlangganan, saya kelas 10 SMK jurusan IT. Mantap ruang guruuu, makasi banyak, saya baru download hari ini langsung menonton video pembelajarannya, sangat mudah di pahami dan penjelasannya mantap josss. Thanks ya ruangguru.",5
"aplikasi ruangguru bagus banget yang tadi nya kita ga paham materi yang dikasi guru nah setelah buka ruangguru dan coba cari materi nya dan lalu disimak kembali, yang tadi nya ga paham sekarang jadi paham materinya🤗",5
Aku kasih bintang 5 nih soalnya Materinyaa mudah bngt dipahami Untukk kaliann pkoknyaa hruss donlwd deh klo pngen juaraa kelass😎🤙,5
bagussss🙏,5
Aplikasi bagus untuk pembelajaran Nilai ujian dan ulangan pada naik,5
Ok b,5
Bagus banget aplikasi ini,4
"sebelumnya saya menggunakan ruangguru tanpa ada kendala sama sekali. Tetapi kenapa akhir akhir ini setiap saya sedang menonton video pembelajaran,tiba tiba saya keluar sendiri dari video pembelajaran yang saya tonton?",5
Aplikasi nya sangat membantu sekaliiiiiiiiiiiiiiii,4
Ruang guru ini sangat bagus tapi yg bikin saya bingung. Kenapa paket belajar ruang guru tiba tiba ngelunjak. Dulu 500 ribuan. Sekarang jadi 600 ribuan.,5
Ayo semua buruan download seru banget karna kita belajar sambil bermain,5
Sy sangat termotivasi menggunakan aplikasi ruangguru,5
Tambahkan fitur agar saya bisa langsung ke ZOOM LT. TKS.,4
Alhamdulilah jadi mudah,5
Kenapa ruangguru ku gamau simpan hasil download pake SD card? Pada SD card ku ga bermasalah,3
Segini dulu ya anjeng,4
MasyaAllah Langsung faham dan mengesankan,5
Ini apk yang aku cari²... Joss.. jadi gak bingung mau belajar UTBK mulai dari mana,5
Tidak ramah bintang 1,1
Suka banget sama ruang guru saya belajar dari tahun 2021 Agustus guru²nya juga ramah gaada kendala sekalipun dan disini saya bisa belajar lebih giat dan insyaallah saya juara kelas aminn dan cuman segini saja pesan saya byee,5
"Saya bersyukur kepada Allah swt Dengan ulasan ini saya banyak tahu,mengerti,cerdas,serta pintar disertain benar. Maka saya intropeksi diri bahsannya saya sebagai hamba Allah berniat melakukan sesuatu yang bernilai pahala dan melakukasnya ikhlas karena Allah swt. Aminnn Aminnn Aminnn ya rabbal a'llaminnn",5
Mudah dan praktis,5
Bagus sekali🥰😊☺,5
Aplikasi yang luar biasa sangat membantu dalam belajar,5
Aplikasinya sangan nyaman dan materi nya juga mudah di mengerti👍,5
Aplikasi yang bagus banget bisa belajar di sini dan tidak ada kuota yg g manfaat terimakasi sudah bikin aplikasi ini,5
Sangat menyenangkan dan membantu sekali,5
"Pengalaman saya, kalo hubungi... Robot terus yang jawab.. jadi.... jaka sembung... tidak nyambung..",1
Terlalu banyak iklan jadi ngelag,1
Setelah saya mencoba RUANGGURU saya mendapatkan penghargaan tingkat kabupaten terimakasih RUANGGURU,3
Saya jadi pintar sekali,5
Mantap abiezzz,5
"Terimakasih R.G telah membuat anak saya semakin rajin belajar dengan fitur dafa 'n lulu dan tolong tambahkan pelajaran ruangguru seperti ppkn , agama , sbdp , pjok",5
Ruang guru memang tepat sekali ditempati belajar ut memenuhi pembelajaran yg dilaksanakan disekolah .agar siswa dan siswi kita menjadi anak yg hebat dan juga guru jadi lebih hebat Aamiin,4
Aplikasi belajar yang bagus banget!! Pembahasannya mudah dipahami,5
Good job...,5
Good...,5
Ruang guru adalah suatu aplikasi yang sangat bagus bisa membuat kita pintar,5
Sedih banget hp ku yang kentang udah paling mentok update aplikasinya tapi tetep gak bisa nikmatin fitur adapto :(,5
"tolong hapus akun saya, saya tidak ingin terima tawaran apapun melalui wa. sudah lama uninstal,tetapi masih saja mendapat wa promo penawaran les",1
Aplikasi belajar terbaik! Materi lengkap dan mudah dipahami. CS nya ramah.,5
Seru banget kak belajar di ruang guru,5
Sangat bermanfaat 😅,5
Aplikasi edutech yang sangat luarbiasa bagi siswa-siswi Indonesia 😎😎😎,5
wahhhh bagus banget apk ny sampai saya bisa bahasa indonesia,5
Sangat bermanfaat bagi mereka yang mau belajar dan mau mengajar sukses terus ruang guru,5
"untuk kelas 11 smk jurusan akuntansi, mapelnya kurang lengkap",4
Kau penter,5
Aplikasi nya bagus banget apa lagi saat belajar sama dafa lulu,5
Ari rapiz,5
"Halo assalamualaikum rekomendasi ni dari aku , belajar di ruang guru jadi lebih semangat ad vitur vidionya ad soal tanya Jawab dan bisa di jadwal kpn kita akan belajar mister² nya juga ramah bngtt GK nyesel download ruang guru,ayo dong Download ruang guru kamu pasti akan tambah giat belajar thanks ruang guru",5
I love you too ruang guru,5
Wah blkin aku belajar kalian,5
"Aku suka apk Ruangguru semuanya lengkap cara pengajarannya dan pertanyaan yang diberikan juga ga bikin pusing, kita juga bisa ngerawat hewan peliharaan, buat karakter sendiri, kita juga bisa cari teman, jadi buat kalian yang lagi pusing ngerjain tugas atau ada ulangan dll. mending download Ruangguru aja",5
Bagus banget bisa belajar Lumayan,5
Sangat bagus. Tapi sayang berbayar,5
Rangking bisa naik,5
Bagus udah hampir 3 tahun aku gabung di ruang guru,4
Ruang guru ke bangga'anku,5
Amiinn terima kasi sudah balas komentaku 🤲🤲🤲,5
"Menurut saya sih ini sangat ""bagus",5
Syaa mengerjakan test slalu salah padahal ada yg benar,4
Bagus setelah aku belajar ini bisa rengking 1 alhamdulillah,5
Aplikasi bimbel terbaik muda paham dan keren,5
"Aplikasih bagus bangett,kalo ngajjar juga seru dah pasti ngerti ,master ticher ramah"" serubangget Pokok",5
Aplikasi bagus bnget 😊,5
cetitanya bagus,5
Tidak lengkap,1
"aplikasi nya bagus dan setiap ak ulangan atau ujian selalu ad soalnya dan selalu betul,,pokoknya aplikasi nya bagus baget,buat kalian yang masih bingung belajar sownload aja aplikasi ruang guru",5
Aplikasi belajar yang sangat membantu🤗,5
Cara pembelajaran matematika nya simpel banget,5
Pembelajaran nya sangat bagus dan mendidik semoga dapat uang 1juta,5
Seru banget bisa belajar sama dafa lulu,5
Job,5
Huuuuuuuuhh semoga Vidio nya bisa di lihat Amin 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,3
"Sangat lama membalas keluhan ,admin Tokopedia nya juga lama",1
Suka banget sama aplikasi nya menyenangkan iya untuk belajar di ruang guru Pasti siap,5
"sejak pake ruang guru ada kemajuan, dan masuk peringkat 10 besar di kelas, sya sangat bangga sekali, bisa belajar di ruang guru meskipun sya sering buka aplikasinya😎😎😁😁",5
"Bagus sih,ada juga yg gratis sebelum berlangganan 🥺",5
Bagus bet buat belajar untuk masuk SMP atau pun sma,5
Ruangguru bagus dah JUARA!😘👍🏻,5
Sangat membantu pembelajaran jarak jauh,5
"kuis nya ga bisa di pencet ke selanjutnya, habis itu ga bisa pencet apa apa harus mulai ulang aplikasi",4
"Video susah dibuka, jadi bosan nunggunya",3
Aplikasi bagus banget!!!❤️😍😘,5
keren sangat bermanfaat,5
Good aplikasi,5
Wowwwww,5
Lumanyan bagus untuk belajar,4
Untuk subtitle perlu ditingkatkan lagi,4
Bisa kasi jurusan baru seperti tata boga dan mata pelajaran baru kaya prakarya dan agama,4
Bagus biasa cepat memahami soal,5
Tolong perbaiki beberapa bug ya,5
"Tolong perbaiki masalah screenshot gagal tersimpan saya udah langganan tapi pas mau screenshot pake tombol di app ini sistem nya bilang screenshot gagal tersimpan, terus kalau udah diperbaiki saya kasih bintang 5, Akun saya nama nya Ray Y",1
Bagus sekali Y@>\<,5
Saya merasa latihan soalnya.. Mirip pretest.. 2018,5
Bagus banget aplikasinya kk,5
BovvEz o,2
Terima kasih SDH membantu,4
Syah biar tau cara belajarnya,5
"Bagus,bikin nilaiku lebih baik dari 60 70 menjadi 80 90 100",5
Sangat membatu sekali,5
hai kaka menurut aku ruang guru bagus banget aky harap ruang guru akan semakin terus berkembang semangat belajarrr,5
Aplikasi ini sangat bagus berkat aplikasi inj anak saya bisa menjadi juara kelas👍,5
Tolong untuk roboguru yg di dahulukan yg berlangganan!!!,5
Wah bagus banget jadi aku semangat belajar diruang guru emang seru banget 😊😊☺️😊,5
Baik sekali. Sangat paham,1
Semoga saya bisa belajar matematika dan bhs Inggris di sini ♥️♥️♥️♥️❤️,3
"Bagus Banget,mudah di mengerti,dan bisa makin mendalami pengetahuan 👍🏼👍🏼",5
Plis dah bang jgn terror gw lgi bang ngeri gw,1
"sumpah kecewa banget sama kuis kuis yang ada di ruangguru. yang pertama itu banyak sekali jawaban salah yang dibenarkan, bahkan ada pembahasan yang mengalikan 7 × -2 = 14 dan memengaruhi jawabannya. sekali dua kali ditemui masi ditolerir, tapi ini udah keseringan nemu bug soal, vidio pembahasan jawabnya apa eh di kuis benernya apa",1
Apk nya bagus tapi kalo nggakk di buka seminggu malah hilang akun,5
"KBL KBL KWRWN BANGETT LOHHH... Jujurly Ruangguru apk the best banget dahh, I'm love it postingan yang ada di Acc, itu bermanfaat bangett lohhh buat bisa jdi catatan nulis, misal kaya nulis jadwal PR / kata kata motivasi itu bisa banget di postingannya, sbb jdi kemudahan utk pengingat misal sewaktu belajar kita bosen..bisa liat postingan yg kita implementasikan kaya Catatan gitu...Ahh andai ada lembar catatan kaya Diary di RuangGuru udh gitu logo tuk aksesnya di samping ikon profil...behhh mantap",5
"Apk ruang guru ini bisa membantu saya banget dalam mengerjakan soal,dan pelajaran yang tidak mengerti.selain itu ruang guru juga ada gamenya agar tidak cepat bosan dengan mengerjakan misi menonton video saya juga mudah pemahaman,ketika jawaban kuis saya salah ada penjelasannya jadi saya tau kenapa bisa salah,selain itu juga bisa menanyakan soal yang belum dimengerti keroboguru dan ada penjelasaanya agar mudah dipahami.tidak sia sia saya berlangganan ruang guru,pokoknya ruang guru the best 😉👍🎀",5
